PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,SHOPEE,tometohid,"
KOTA JAKARTA BARAT - TAMBORA, DKI JAKARTA, ID",,,1000,6999,,,Star,https://shopee.co.id/MASKER-KAIN-DEWASA-EARLOOP-2-LAPIS-(2-PLY)-i.233056183.4431491783,"Star
MASKER KAIN DEWASA EARLOOP 2 LAPIS (2 PLY)",98.0,112000,,"PO estimasi selama 3-4 hari kerja (MINGGU LIBUR). TIDAK READY STOCK, HARUS DIBUAT DULU

UNTUK SEMENTARA MOTIF BATIK AKAN DINONAKTIFKAN DULU YA KARENA MOTIFNYA TIDAK CUKUP LAGI !!

* DIHARAPKAN MEMBACA PILIHAN FAQ (Pertanyaan yang sering ditanyakan pembeli) YG MUNCUL SAAT ANDA INGIN CHAT PENJUAL SEBELUM MULAI CHAT DENGAN TOKO.

* Pesanan dikirim sesuai variasi yg diklik saat order. TIDAK TERIMA GANTI WARNA / KODE LEWAT CHAT

*Paket diambil kurir pada MALAM hari (kecuali tgl merah & Minggu libur)

* MEMBELI = SETUJU *

--------------

UKURAN DEWASA. TIDAK ADA UKURAN ANAK

UNTUK HEADLOOP/HIJAB BISA PAKAI PENGAIT/KONEKTOR MASKER YG DIJUAL TERPISAH

Masker 2 ply yaa.

Material : katun (bagian dalamnya bahan kaos)

- Nyaman Dipakai
- Bahan Adem
- Aman dipakai Berulang- Ulang (Bisa Dicuci)",2020-10-26 09:58:29
,,SHOPEE,butikkado,"
KOTA JAKARTA PUSAT - GAMBIR, DKI JAKARTA, ID",,,1000,24000,,0.88,Star,https://shopee.co.id/MASKER-3-PLY-isi-50pc-SURGICAL-MASK-DISPOSABLE-MASK-MASKER-MULUT-ISI-50pc-i.65654070.4132521147,"Star
MASKER 3 PLY isi 50pc / SURGICAL MASK / DISPOSABLE MASK / MASKER MULUT ISI 50pc",96.0,125000,,"Deskripsi MASKER 3 PLY / SURGICAL MASK / DISPOSABLE MASK / MASKER MULUT ISI 50pc
Masker 3ply
harga per pack, isi 50pc
cocok untuk keperluan sehari2.
saat berkendara atau pun sedang sakit.
mempunyai kualitas yg sangat baik.
tidak brudul (berbulu saat di pakai)

buat Grab dan Gojek bila kasih service masker mulut ke penumpang, pasti penumpang merasa nyaman.
penumpang nyaman pasti dikasih 5 star, dan yg murah hati pasti dikasih tips.

PENTING!!!
- Paking plastik vacum
- Tambahkan Buble Warp / Dus buat aman kan barang anda dlm proses pengiriman.
- Sebelum di kirim barang akan kami cek terlebih dahulu ( QC )
- Ada beberapa barang tidak diperiksa lagi karena udah di QC dari pabrik nya.
- Kami tidak akan mengirimkan barang yang rusak, bekas
- Pilihan motif/warna random kalau tidak ada motif/warna yg dipilih
- TIDAK TERIMA KOMPLAIN/RETUR/REFUND karena brg rusak dalam proses pengiriman kurir
- Tolong jangan lupa follow ( favoritkan ) toko kami agar mudah mencarinya di lain waktu.
Dan bantu referensikan ke teman2 saudara2 , serta review ya.
Salam Sejahtera dan Sukses Selalu.

ATC / membeli = setuju

** Pengiriman terakhir jam 15.00 WIB untuk Senin - Jumat dan jam 14.00 untuk Sabtu
** Minggu / Hari Libur Nasional tidak ada pengiriman",2020-10-26 09:58:31
,,SHOPEE,safa_fashions,"
KAB. BANDUNG - ARJASARI, JAWA BARAT, ID",,,1000,1650,,,Star,https://shopee.co.id/Masker-Kain-Masker-Tali-Sambung-Masker-Oxford-Masker-Headloop-Masker-Earloop-Masker-Karet-i.10481593.74904523,"Star
Masker Kain / Masker Tali Sambung / Masker Oxford / Masker Headloop / Masker Earloop / Masker Karet",96.0,147000,,"Semoga Virus Covid 19 Segera Usai ya Kak 

SUDAH DIKASIH PLASTIK OPP 11.5 x25  Per Pcs Masker Nya ya :) 
NOTE : WARNA CAMPUR (SESUAI STOK).

Sebagai Alat Pelindung Pernapasan dari debu dan polusi udara.

(1KG-/+ Muat 100PCS ) MASKER KAIN OXFORD SUPER GRADE A PREMIUM JAMIN TEBAL & TERMURA
100% REAL PICTURE REAL HIGH QUALITY BERKUALITAS INSTANT


Spesifikasi produk
1. Kain Oxford IMPORT 100%  Grade A Super Intan Atau Swaichi / Juga Vinetta - GARANSI TEBAL 
2. Tali Elastis uk. 30-40 cm
3. 1 kg muat 120 pcs (JNT)
4. Jahitan Pasti Rapi
5. Lipatan Rapi
6. Awet bisa di cuci Ulang.
7. Sudut Tali dan Badan Kuat, tidak mudah ROBEK.

Pemakaian sehari-hari untuk : Industri, Rumah Sakit, Hijabers, Motoris dan lingkungan kerja lainnya.

""Kami juga Menyediakan Dan Menjual Berbagai macam Produk Diantaranya :
-Handsock atau Manset Tanga
-Kaoskaki jempol Warna Dan Motif
-Tas Rajut Macam Model
-Bandana Rajut
-Kerudung Anak
-Cadar Bandana
-Cadar Tali Rempel
-Cadar Tali Biasa
-Masker Kain
-Dan  produk lainnya, Lebih jelasNya Lagi silahkan cek Etalase Toko Kami""""""

#masker #maskerwajah #maskermurah #maskermotor #maskermuka #maskertali #accessories #accesories #accessoriesmurah #maskertaliikat #maskertalipanjang #maskertalipolos #maskertalimurah #maskerkain #maskerkainmurah #maskerwarna #maskerwarnawarni",2020-10-26 09:58:33
,,SHOPEE,onlineshopaholic83,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,29000,,0.47,Star+,https://shopee.co.id/OS-Masker-telinga-earloop-3ply-grosir-isi-50pc-i.172364016.5337725768,"Star+
OS Masker telinga earloop 3ply grosir isi 50pc",96.0,111000,,"LINK BUBBLE WRAP PACKING
https://seller.shopee.co.id/portal/product/4937570832/ 

LINK DUS PACKING
https://seller.shopee.co.id/portal/product/4937570182/

Masker earloop 3ply 
1box isi 50pc
Bahan aman dan berkwalitas
Ad sertifikat juga.

#keephealthy #keepsafe #keephappy
#masker #masker3ply

Welcome To OS Official Store
⏰ Ready Stock Dan Dikirim dalam waktu 24jam !
❤️ Ikuti kami untuk info DISKON dan BARANG BARU !


❗❗  INFO PENTING & SARAN  ❗❗
Tidak bisa di Pilih = Kosong❌
Produk yang masih bisa di Pilih Variasi = Ready Stok langsung di order ✔️
💵Potongan Ongkir Se-Indonesia Silahkan Klaim Voucher di Halaman Utama Shopee 
🚚Fast Delivery, Pesanan Yang Masuk Sebelum Jam 16.00 Wib Akan Dikirim Di Hari Yang Sama 
Kecepatan Pengiriman Tergantung Ekspedisi
🙋Khusus COD Mohon input Nomor telp, dan alamat yang tepat untuk menghindari paket terlambat sampai atau tidak ketemu penerima nya

⛔  PERATURAN TOKO  ⛔
Mohon Lakukan 📹  Video Unboxing  Saat 🗳️Paket Diterima 
Jika ada kekurangan barang ,harap foto 📑 Label pengiriman dan Melampirkan  📹 video unboxing
Tidak Menerima Sisipan Warna dan Variasi di 🗒️ CATATAN / VIA 📵CHAT
Cek dahulu sebelum Checkout kami tidak terima Ganti Nama, Nomor, Alamat, atau Barang setelah Checkout ⛔

📣📣 JANGAN LUPA BACA RULES TOKO DI BANNER YA SEBELUM ORDER 😊 
Terimakasih & Happy Shopping ya 🛍🛍

Jangan Lupa Bintang 5 ⭐⭐⭐⭐⭐",2020-10-26 09:58:36
,,SHOPEE,tntbeautyshop,International,,,1000,1399,,0.53,Star,https://shopee.co.id/-BPOM-Naturgo-BPOM-Hanasui-Naturgo-Masker-Lumpur-Lightening-Anti-Aging-Mask-100-Original-i.744873.433878695,"Star
[BPOM] Naturgo BPOM / Hanasui Naturgo / Masker Lumpur Lightening / Anti Aging Mask 100% Original",98.0,59000,,,2020-10-26 09:58:39
,,SHOPEE,maokece,"
KAB. BANDUNG - MARGAASIH, JAWA BARAT, ID",,,1000,12500,,,Star+,https://shopee.co.id/Masker-Kain-Pria-Wanita-Cowok-Cewek-Hijab-Friendly-Tali-Karet-Elastis-2-PLY-Hijacket-Mask-Headloop-i.28680425.7847973490,"Star+
Masker Kain Pria Wanita Cowok Cewek Hijab Friendly Tali Karet Elastis 2 PLY Hijacket Mask Headloop",98.0,21000,,"2 PLY Non Medis. Proteksi ganda dengan premium Fleece dan Poly-fiber Fabric.
“Sesuai hasil penelitian, Masker kain dapat menangkal virus sebesar 70 persen. Dengan demikian masyarakat diharapkan, untuk tetap jaga jarak, saat berada di keramaian, minimal satu sampai dua meter dan apabila tidak memiliki kegiatan penting di luar sebaiknya tetap tinggal di rumah,”
Prof. drh. Wiku Adisasmito, MSc. Ph.D
Tim Pakar Gugus Tugas Covid-19

CARA ORDER BEDA WARNA:
Klik Variasi Warna yg dipilih dan masukkan ke keranjang belanja. Ulangi warna berikutnya. Setelah selesai baru check out

** STYLISH & COLORFUL MASK ** 
- Terdapat 12 varian warna masker
- Ukuran Lebar 24 cm dan Tinggi 16 cm
- 2 Lapis (Luar : Fleece dan Dalam : Poly-Fiber)
- Headloop (Jadi harus pake tali bagian belakangnya)
- Tali yg nyaman
- Jahitan & Lipatan Rapih, tidak mudah robek
- Cara pakai praktis, tidak ribet
- Dapat dicuci berulang kali
- Hijab Friendly
- Breathable (Mudah Bernafas)
- Bisa Untuk Cewek dan Cowok
- Original Produk Hijacket
- Minimal order 12 pcs dapat harga 11.500 per pcs (Boleh campur warna)

Terima Kasih ^_^
Silahkan Diorder",2020-10-26 09:58:42
,,SHOPEE,m231official,"
KAB. TANGERANG - KOSAMBI, BANTEN, ID",,,1000,8999,,0.4,Shopee Mall,https://shopee.co.id/Masker-Kain-Katun-3-Lapis-Washable-dengan-Kantong-Filter-i.143288497.3328112501,Masker Kain Katun 3 Lapis Washable dengan Kantong Filter,98.0,251000,,"Penting: Harap check out dengan warna yang diinginkan, jangan tinggalkan catatan atau chat request warna, terima kasih.

ORIGINAL MASKER M231 100%

Masker Kain Katun Non-Medis 3 Lapis M231

Ukuran: Panjang kain 22cm, tinggi bagian tengah 14cm, lebar kiri dan kanan 6cm. Toleransi 1cm.

Kelebihan Masker Kain M231:
- Dapat mencegah debu dan droplet (percikan cairan)
- Dapat dicuci dan digunakan berulang kali
- Bahan dalam sangat lembut sehingga nyaman untuk digunakan
- Terdiri dari 3 lapis kain untuk perlindungan lebih
- Terdapat kantong filter di bagian dalam
- Hijab Friendly (setiap pembelian disertakan ekstra tali untuk pengguna berhijab)

Bahan:
- Katun
- 3 lapis kain


Garment care :
1. Cuci dengan air suhu dibawah 40 derajat celcius
2. Cuci dengan warna yang senada
3. Jangan menggunakan pemutih
4. Setrika dengan suhu sedang
5. Cuci dengan membalikan luar-dalam pakaian.

Peraturan Order M231:

1. Semua order yang masuk akan di proses selambat-lambatnya 1x24 jam operasional kami. Jika order diterima di luar jam operasional kami, maka akan segera di proses (paling lambat) dalam 1x24 jam operasional kami selanjutnya. Berikut jam operasional kami:

Jam Operasional:
Senin - Jumat: 08:00 - 17:00 WIB
Sabtu: 08:00 - 14:00 WIB
*Libur pada Hari Libur Nasional

2. Jika ada masalah pada order yang telah diterima oleh M231, team admin kami akan segera menghubungi customer via dalam waktu 1x24 jam.

3. Kami SANGAT menyarankan customer untuk melihat SIZE CHART yang tersedia pada setiap halaman produk kami sebelum membuat order/pesanan kepada kami.

4. Kami tidak menerima penukaran size dan/atau produk lain (karena tidak cocok), kecuali merupakan kesalahan dari pihak M231.

Terima kasih banyak atas perhatiannya.

#LampauiBatas dengan M231!",2020-10-26 09:58:46
,,SHOPEE,lapakbewok,"
KOTA TANGERANG SELATAN - SERPONG UTARA, BANTEN, ID",,,1000,25000,,,Star,https://shopee.co.id/MASKER-RESMI-IZIN-BNPB-PP-3PLY-MASKER-BEDAH-SURGICAL-MASK-EARLOOP-50PCS-i.141286982.5245408220,"Star
MASKER RESMI IZIN BNPB PP 3PLY MASKER BEDAH SURGICAL MASK EARLOOP 50PCS",94.0,54000,,"Masker 3 Ply 3Ply isi 50 disposable Surgical mask Masker Bedah Earloop
""PASTIKAN MASKER YANG ANDA BELI ASLI LAPISAN TENGAH MELTBLOWN (API TIDAK MENYALA ABABILA DIBAKAR) DAN ANTIDROPLET""
Apabila tidak memenuhi kriteria diatas 👆dapat dipastikan itu masker ABAL-ABAL
1 BOX ISI 50 LEMBAR 
* Selama iklan masih tampil barang tersedia
* Pesanan masuk tidak dapat dibatalkan
* Apabila ingin masker dipisah dr box harap tulis dicatatan

KENYAMANAN ***** = 5
PERLINDUNGAN ***** = 5
SILAHKAN LIHAT PRODUK MASKER KAMI YANG LAIN DI ETALASE TOKO KAMI


-MASKER 3 LAPISAN
-BREATHABLE AND COMFORTABLE
-FILTER TECHNOLOGY TO PROTEC
FROM VIRUS, DUST, BACTERIA AND
MACRO PARTICLES
-FILTERS AIR AND LARGE SIZE
PARTICLES

*SOFT SPOUNDBOND
*MELTBLOWN
*SPOUNDBOND

*COMFORT
*FORM FITTING DESIGN
*FIBER GLASS-FREE
*LATEX FREE
*BACTERIAL FILTER
*MATERIAL ANTI VIRUS AND BACTERIAL
* NON MEDIS

IZIN BNPB : B-905989/BNPB/HOKS/HK.10.01/05/
2020

Masker Bedah Surgical Mask 3 ply Earloop (terdiri dari 3 lapisan, lapisan luar, dalam dan bagian tengah yang berfungsi sebagai filter, bactery filter efficiency 99.9%) dengan tali karet lentur yang dipasang di telinga. Menutup hidup dan mulut dengan sempurna, dan tahan percikan air. Cara pakai mudah dengan menggantungkan tali karet di kedua telinga dan menarik bagian bawah masker hingga menutup sampai dagu.

Harga per box (isi 50 masker )
Free Bubblewrap

Pengiriman dari kami sudah Free Bubble Warp, Namun untuk menambah keamanan paket anda silahakan untuk membeli Extra Bubble Warp / Box tambahan.
https://shopee.co.id/Box-dan-Bubble-Wrap-Extra-Packing-i.141286982.5037656058",2020-10-26 09:58:49
,,SHOPEE,hargamurah2017,"
KOTA JAKARTA PUSAT - GAMBIR, DKI JAKARTA, ID",,,1000,41700,,,Star,https://shopee.co.id/Masker-3ply-Headloop-3-ply-masker-Hijab-medis-bedah-disposable-mask-i.30860054.4852303309,"Star
Masker 3ply Headloop 3 ply masker Hijab medis bedah disposable mask",96.0,48000,,"Deskripsi Masker 3ply Headloop 3 ply masker Hijab medis bedah disposable mask
Warna masker biru


MASKER HIJAB HEADLOOP BARANG READY STOK
1 box isi 50 pcs

KETERANGAN PRODUK:
Sangat efektif menyaring:
- partikel
- debu
- kotoran
- mikroorganisme

Filtrasi sampai 95%
* Hypoallergenic
* Fluid Resistant
* Nose bar adaptable
* Fiberglass free
* High Filtration Capacity
* Perfect fitting
* Low resistance to breath",2020-10-26 09:58:53
,,SHOPEE,vipbazaar,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,2499,,0.75,,https://shopee.co.id/Masker-KN95-BFE-95-Masker-Wajah-Kesehatan-5ply-Facemask-Earloop-Disposable-Mask-N95-IZIN-BNPB-i.90105221.4748788175,Masker KN95 BFE 95% Masker Wajah Kesehatan 5ply Facemask Earloop Disposable Mask N95 IZIN BNPB,96.0,21000,,"Disposable Mask KN95 Masker 5 Layer 
Size: 15.5*10.5cm
1 Kotak isi 10pcs

IZIN RESMI BNPB
NOMOR BNPB: B-911891/BNPB/HOKS/HK.10.01/08/2020",2020-10-26 09:59:01
,,SHOPEE,rowcin.id,"
KOTA YOGYAKARTA - GONDOKUSUMAN, DI YOGYAKARTA, ID",,,1000,6000,,,Star+,https://shopee.co.id/MASKER-KAIN-ANTI-AIR-ANTI-BAKTERI-EARLOOP-NONMEDIS-i.160081710.4328607686,"Star+
MASKER KAIN ANTI AIR ANTI BAKTERI EARLOOP NONMEDIS",98.0,168000,,"CINTAILAH DAN BELI PRODUK LOKAL DARI PABRIK TEKSTIL DALAM NEGERI BERSAMA ROWCIN INDONESIA 🤝👌👍
.
HARI MINGGU TETAP KIRIM (mengutamakan proses pengemasan yang CEPAT) 🤝
.
!!!!! TERSEDIA HARGA GROSIR (COCOK BANGET UNTUK RESELLER) !!!!!
.
Masker kain Anti Air & Anti Microbial (kualitas pabrik tekstil TERSERTIFIKASI)
READY STOCK !!! 

Ukuran dewasa umum, produksi langsung dari pabrik tekstil dalam negeri (menutup hidung hingga dagu dengan sempurna)
masker di packing rapi  ---> (1 MASKER 1 PLASTIK) cocok untuk dijual kembali

INGAT !!! PERLU DIBACA 😉 

!! PENTING ! MEMBELI BERARTI SUDAH MEMBACA DESKRIPSI !!

1. BARANG YANG SUDAH DI ORDER DAN SUDAH KAMI PROSES --> KELUAR RESI DI SISTEM PEMBELI = TIDAK BISA DIBATALKAN KARENA AKAN MENGANGGU PROSES PACKING DAN KESALAHAN DI EKSPEDISI NANTINYA

2. KLIK VARIAN WARNA SESUAI YANG DIINGINKAN, TIDAK BISA REQUEST MELALUI CHAT, KAMI KIRIM SESUAI DENGAN BARANG YANG DI KLIK/PESAN, TIDAK BERLAKU JUGA UNTUK PENAMBAHAN/PENGURANGAN PRODUK YANG SUDAH DI KLIK/ORDER

3. MOHON DIMENGERTI UNTUK KELANCARAN PENGIRIMAN YANG CEPAT DAN TEPAT :)
 
-BISA PILIH WARNA = langsung klik order sesuai varian warna yang diinginkan, komplit tersedia banyak warna untuk perlindungan aktivitas keseharian anda dengan pilihan warna terbaik :)
                          (TERSEDIA WARNA) :
-HITAM
-MERAH MAROON
-BIRU NAVY
-HIJAU ARMY
-COKLAT
-ABU-ABU
-CARAMEL
-PUTIH
-SALEM
-HIJAU FRESH
-KUNING BABY
-BIRU MUDA
-KUNING KULIT
-UNGU ELITE
-SOFT PINK BABY
-MERAH BENDERA
-AQUA HAZE
-LILAC (STOCK TERBATAS)
-GREENTEA (STOCK TERBATAS)

-Katun Stretch warna gelap, Katun Jepang warna pastel (kain fleksibel) nyaman digunakan, kualitas premium, harga bersahabat
- Anti air & anti microbial 2 sisi (masker 2 ply) --> Anti Droplet perlindungan EXTRA
-Cara penggunaan dan pemeliharaan kain dapat dibaca di foto produk
-ORDER KUY ! jarang2 lhoo
-Lebih aman pakai masker kain anti air & anti microbial !!!",2020-10-26 09:59:25
,,SHOPEE,indoshare_id,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,29900,,0.87,Star,https://shopee.co.id/Indoshare-Masker-Disposable-Protective-Earloop-dan-Headloop-untuk-Hijab-isi-50pcs-i.166664894.4139899579,"Star
Indoshare Masker Disposable Protective Earloop dan Headloop untuk Hijab isi 50pcs",96.0,187000,,"Model : 
-Earloop
-Headloop
Masker 3ply
1 box isi 50pcs
masker sekali pakai
Anti Debu
Dengan Ventilasi
Desain Struktur 3 Lipatan",2020-10-26 09:59:51
,,SHOPEE,berkahjaya289,"
KOTA JAKARTA BARAT - GROGOL PETAMBURAN, DKI JAKARTA, ID",,,1000,4000,,,,https://shopee.co.id/Masker-Kain-3-lapis-3-ply-Earloop-Premium-72-motif-(Lawan-corona)-Higienis-bahan-katun-dewasa-i.24471359.5428286350,Masker Kain 3 lapis 3 ply Earloop Premium 72 motif (Lawan corona) Higienis bahan katun dewasa,92.0,39000,,"Bahan : katun

MOHON SAAT UNBOXING DI VIDEOKAN JIKA TIDAK KITA TIDAK AKAN CLAIM UNTUK CUSTOMER YA TERIMAKASIH ❤️🥰

Yang Disilang Sudah kosong ya mohon d perhatikan jika tetap di pilih akan langsung kirim random ya 😊

HARGA GROSIR BISA CHAT KAMI YA ( Ada Harga Grosir )


[ TULIS D NOTE NOMOR BERAPA JIKA TIDAK DKIRIM RANDOM] SERTAKAN NOMOR CADANGAN 1X24 JAM GA BLS DKIRIM RANDOM😊🙏

untuk masker patch ga ad disini yaa  boleh cht kalo minat 

3 ply ya ini MOHON DI BACA DENGAN BAIK YAA KAIN FILTER SUDAH D PRESS KEDALAM KAIN NY KARNA JIKA KAIN FILTER TIDAK D PRESS AKAN MUDAH RUSAK SAAT D CUCI ( POSISI MELAYANG GA DI JAIT) JADI MOHON BACA TERIMAKASIH ❤😊

BEBAS PILIH MOTIF  BELI BANYAK AKAN SEMAKIN LEBIH MURAH 

semua varian ready

3 lapis (3ply) higienis ya di bungkus rapet dengan plastik

Yang 2 lapis (2 ply) hanya gold dan biru polos karna sudah tebal

Telinga karet di jamin Premium",2020-10-26 09:59:57
,,SHOPEE,nadyadriane,"
KOTA JAKARTA BARAT - KALIDERES, DKI JAKARTA, ID",,,1000,7500,,,Star+,https://shopee.co.id/MASKER-KAIN-3-LAPIS-LUBANG-FILTER-EARLOOP-HEADLOOP-HIJAB-KATUN-ADEM-i.26948241.5826288325,"Star+
MASKER KAIN 3 LAPIS LUBANG FILTER EARLOOP / HEADLOOP HIJAB KATUN ADEM",96.0,202000,,"‼️WAJIB DIBACA DULU SEBELUM MEMBELI! ‼️
Warna wajib di input 1 per 1
Tidak ada tukar warna dari chat / note

Gojek/ grab batas payment di jam 1 siang

‼️ REAL PHOTO YAA MASKER KAIN 2 lapis + 1 lubang filter BANYAK WARNA‼️ filternya bisa diisi sendiri yaaa dengan tissue ☺️

🟡 ADA LUBANG FILTERNYA BISA DIISI TISSUE/ FILTER SENDIRI YAA 🟡

BAHAN KATUN WOVEN DIJAMIN ADEM & HALUS BANGET
Panjang= 23 cm x Lebar= 14 cm. Tali karet saat keadaan relax 12-13 cm (ukuran sebelum ditarik menjadi elastik, saat dipakai bisa jadi melebar menyesuaikan panjang wajah & telinga)
Cocok untuk tipe wajah Dewasa Medium

‼️‼️MOHON PILIHAN WARNANYA SUDAH SESUAI YAA. TIDAK ADA TUKAR2 WARNA LAGI DI CHAT KALAU SUDAH CHECK OUT. Karna tim packing ga mungkin check in lagi chatnya satu persatu saat packing. Sudah disediakan pilihan varian karet dan warna nya. Tim packing hanya mengikuti keterangan halaman pembelian check outnya. Mohon kerjasamanya 🙏🏻🙏🏻🙏🏻‼️‼️

Cara membeli beberapa macam warna:
‼️MOHON DI INPUT 1 1 WARNA NYA‼️
dgn cara misal:
Earloop - A. Hitam - 1 pcs - Tambahkan ke keranjang

Lalu ulangi lagi langkah tersebut.
Saat sudah selesai, ke bagian halaman check out pembelian. Ceklis semua pesanan kakak di Weaneshop, klik “Bayar” untuk melanjutkan payment 😊
Mohon kerjasamanya 🙏🏻 kami packing sesuai warna yg ada di check out pembelian. 

Tidak ada tukar warna via chat karna admin yg bales chat & yg packing beda 😊

Sudah dites kalau tiup api, api tidak mati yaaa 🔥

SETELAH MEMBELI MOHON DICUCI DULU SEBELUM DIPAKAI ‼️
Cara mencuci:
Cuci dengan air (kalau bisa air panas ya) rendam dengan detergen lalu dikucek2, bilas dengan air mengalir, jemur hingga kering di bawah sinar matahari. 

Rekomendasi dari dokter: setiap pemakaian 4 jam, dicuci yahh agar tetap bersih dan hygiene 😊 tissue didalamnya juga diganti baru yaaa setiap pemakaian. Stay safe everyone! 

AVAILABLE 
EARLOOP & HEADLOOP HIJAB READY! 😍❤️",2020-10-26 09:59:59
,,SHOPEE,m231official,"
KAB. TANGERANG - KOSAMBI, BANTEN, ID",,,1000,8999,,0.4,Shopee Mall,https://shopee.co.id/Masker-Kain-Katun-3-Lapis-Washable-dengan-Kantong-Filter-i.143288497.3157915709,Masker Kain Katun 3 Lapis Washable dengan Kantong Filter,98.0,74000,,"Penting: Harap check out dengan warna yang diinginkan, jangan tinggalkan catatan atau chat request warna, terima kasih.

ORIGINAL MASKER M231 100%

Masker Kain Katun Non-Medis 3 Lapis M231

Ukuran: Panjang kain 22cm, tinggi bagian tengah 14cm, lebar kiri dan kanan 6cm. Toleransi 1cm.

Kelebihan Masker Kain M231:
- Dapat mencegah debu dan droplet (percikan cairan)
- Dapat dicuci dan digunakan berulang kali
- Bahan dalam sangat lembut sehingga nyaman untuk digunakan
- Terdiri dari 3 lapis kain untuk perlindungan lebih
- Terdapat kantong filter di bagian dalam
- Hijab Friendly (setiap pembelian disertakan ekstra tali untuk pengguna berhijab)

Bahan:
- Katun
- 3 lapis kain


Garment care :
1. Cuci dengan air suhu dibawah 40 derajat celcius
2. Cuci dengan warna yang senada
3. Jangan menggunakan pemutih
4. Setrika dengan suhu sedang
5. Cuci dengan membalikan luar-dalam pakaian.

Peraturan Order M231:

1. Semua order yang masuk akan di proses selambat-lambatnya 1x24 jam operasional kami. Jika order diterima di luar jam operasional kami, maka akan segera di proses (paling lambat) dalam 1x24 jam operasional kami selanjutnya. Berikut jam operasional kami:

Jam Operasional:
Senin - Jumat: 08:00 - 17:00 WIB
Sabtu: 08:00 - 14:00 WIB
*Libur pada Hari Libur Nasional

2. Jika ada masalah pada order yang telah diterima oleh M231, team admin kami akan segera menghubungi customer via dalam waktu 1x24 jam.

3. Kami SANGAT menyarankan customer untuk melihat SIZE CHART yang tersedia pada setiap halaman produk kami sebelum membuat order/pesanan kepada kami.

4. Kami tidak menerima penukaran size dan/atau produk lain (karena tidak cocok), kecuali merupakan kesalahan dari pihak M231.

Terima kasih banyak atas perhatiannya.

#LampauiBatas dengan M231!",2020-10-26 10:00:10
,,SHOPEE,missrose_officialshop,"
KOTA JAKARTA UTARA - KELAPA GADING, DKI JAKARTA, ID",,,1000,54900,,0.76,Shopee Mall,https://shopee.co.id/Masker-Medis-Headloop-Miss-U2-3Ply-Untuk-Hijab-Tali-Silang-1-Box-Isi-50pcs-Masker-i.190798087.5942932088,Masker Medis Headloop Miss U2 3Ply Untuk Hijab Tali Silang 1 Box Isi 50pcs Masker,98.0,58000,,"Nyaman digunakan

Tidak menyebabkan sesak

Karet keapala yang elastis

Terdiri dari 3 lapisan bahan non-woven polypropylene

Menyesuaikan dengan bentuk hidung

1 box isi 50pcs masker

KEMENKES RI AKD 21603021134

LOT : TG001 (Valid for 2 years)

EXP : 07/22



Simpan ditempat yang bersih dan kering

Hanya sekali pakai",2020-10-26 10:00:13
,,SHOPEE,gudangdelapan,"
KOTA JAKARTA PUSAT - SAWAH BESAR, DKI JAKARTA, ID",,,1000,29000,,0.02,Star+,https://shopee.co.id/masker-3-ply-disposable-(50pcs)-MASKER-3-PLAY-EARLOP-DISPOSABLE-PROTECTIVE-i.250760477.7134505817,"Star+
masker 3 ply disposable (50pcs) MASKER 3 PLAY EARLOP DISPOSABLE PROTECTIVE",98.0,218000,,"Masker Disposible Mask 3 Ply play Standard International
Kualitas Masker standard eropa dengan sertifikat FDA 
Dipakai Oleh Rumah Sakit Di China
Sertifikasi Di China Setara SNI Kalau Di Indonesia  
Harga Diatas adalah harga Perbox




#corona #covid19 #dirumahaja #darirumahaja",2020-10-26 10:00:30
